Latitude,Longitude,Heading
17.595785,78.123665,290.0
17.595785,78.123665,256.0
17.595781,78.123657,261.0
17.595781,78.123657,260.0
17.595781,78.123657,257.0
17.595781,78.123657,254.0
17.595783,78.123642,255.0
17.595783,78.123642,257.0
17.595785,78.123634,254.0
17.595785,78.123634,256.0
17.595789,78.123634,258.0
17.595789,78.123634,261.0
17.595789,78.123634,258.0
17.595789,78.123634,259.0
17.595791,78.123642,267.0
17.595791,78.123642,267.0
17.595793,78.123642,269.0
17.595793,78.123642,267.0
17.595798,78.123657,267.0
17.595798,78.123657,267.0
17.5958,78.123657,266.0
17.5958,78.123657,266.0
17.5958,78.123657,271.0
17.595806,78.123672,347.0
17.595806,78.123672,29.0
17.59581,78.12368,82.0
17.59581,78.12368,82.0
17.595808,78.123688,86.0
17.595808,78.123688,87.0
17.595806,78.123695,90.0
17.595806,78.123695,92.0
17.595806,78.123695,88.0
17.595806,78.123695,66.0
17.595812,78.123695,353.0
17.595812,78.123695,340.0
17.595821,78.123695,341.0
17.595821,78.123695,339.0
17.595821,78.123695,342.0
17.595821,78.123695,340.0
17.595844,78.12368,347.0
17.595844,78.12368,349.0
17.595854,78.12368,356.0
17.595854,78.12368,359.0
17.595863,78.12368,357.0
17.595863,78.12368,352.0
17.595873,78.12368,350.0
17.595873,78.12368,349.0
17.595882,78.12368,350.0
17.595882,78.12368,349.0
17.595894,78.123672,347.0
17.595894,78.123672,348.0
17.595894,78.123672,351.0
17.595894,78.123672,350.0
17.595913,78.123665,352.0
17.595913,78.123665,351.0
17.595922,78.123665,351.0
17.595922,78.123665,352.0
17.595934,78.123657,347.0
17.595934,78.123657,347.0
17.595942,78.123642,344.0
17.595942,78.123642,346.0
17.595947,78.123619,340.0
17.595947,78.123619,344.0
17.595949,78.123611,84.0
17.595949,78.123611,90.0
17.595949,78.123611,91.0
17.595943,78.123604,91.0
17.595943,78.123604,91.0
17.595943,78.123604,94.0
17.595945,78.123604,100.0
17.595945,78.123604,99.0
17.595947,78.123604,97.0
17.595947,78.123604,96.0
17.595947,78.123604,99.0
17.595947,78.123604,92.0
17.595938,78.123604,73.0
17.595938,78.123604,47.0
17.595942,78.123596,305.0
17.595942,78.123596,286.0
17.59594,78.123581,251.0
17.59594,78.123581,252.0
17.595942,78.123573,256.0
17.595942,78.123573,253.0
17.595942,78.123566,254.0
17.595942,78.123566,253.0
17.595943,78.123566,259.0
17.595943,78.123566,257.0
17.595943,78.123566,259.0
17.595943,78.123566,264.0
17.595943,78.123566,266.0
17.595943,78.123566,268.0
17.595947,78.123596,268.0
17.595947,78.123596,269.0
17.595947,78.123611,304.0
17.595947,78.123611,307.0
17.595947,78.123611,33.0
17.595947,78.123611,66.0
17.595947,78.123627,76.0
17.595947,78.123627,76.0
17.595947,78.123627,74.0
17.595947,78.123627,59.0
17.595947,78.123627,49.0
17.595947,78.123627,357.0
17.595947,78.123627,346.0
17.595947,78.123627,343.0
17.595961,78.123634,346.0
17.595961,78.123634,347.0
17.595961,78.123634,347.0
17.595972,78.123642,349.0
17.595972,78.123642,351.0
17.595982,78.12365,347.0
17.595982,78.12365,349.0
17.595993,78.12365,350.0
17.595993,78.12365,350.0
17.596004,78.12365,346.0
17.596004,78.12365,344.0
17.596016,78.123657,350.0
17.596016,78.123657,346.0
17.596027,78.123665,347.0
17.596027,78.123665,347.0
17.596041,78.123672,345.0
17.596041,78.123672,350.0
17.596041,78.123672,353.0
17.596041,78.123672,350.0
17.596041,78.123672,352.0
17.596077,78.123703,353.0
17.596077,78.123703,353.0
17.596088,78.123711,355.0
17.596088,78.123711,358.0
17.596096,78.123711,1.0
17.596096,78.123711,1.0
17.596107,78.123711,1.0
17.596107,78.123711,357.0
17.596115,78.123718,11.0
17.596115,78.123718,25.0
17.596121,78.123741,105.0
17.596121,78.123741,113.0
17.596121,78.123749,119.0
17.596121,78.123749,125.0
17.596125,78.123764,132.0
17.596125,78.123764,134.0
17.596125,78.123764,137.0
17.596125,78.123764,137.0
17.596125,78.123764,138.0
17.596125,78.123764,138.0
17.596125,78.123764,135.0
17.596125,78.123779,233.0
17.596125,78.123772,265.0
17.596125,78.123772,271.0
17.596125,78.123772,272.0
17.596125,78.123772,272.0
17.596125,78.123772,271.0
17.596125,78.123772,273.0
17.596136,78.123779,268.0
17.596136,78.123779,268.0
17.596138,78.123772,269.0
17.596138,78.123772,267.0
17.596136,78.123772,271.0
17.596136,78.123772,270.0
17.596138,78.123779,272.0
17.596138,78.123779,273.0
17.596138,78.123779,272.0
17.596138,78.123787,272.0
17.596138,78.123787,272.0
17.596138,78.123787,267.0
17.596136,78.123795,281.0
17.596136,78.123795,290.0
17.596136,78.12381,57.0
17.596136,78.12381,80.0
17.596136,78.12381,96.0
17.596136,78.12381,57.0
17.596142,78.123817,11.0
17.596142,78.123817,4.0
17.596155,78.123817,2.0
17.596155,78.123817,0.0
17.596167,78.123817,3.0
17.596167,78.123817,3.0
17.596178,78.123817,3.0
17.596178,78.123817,4.0
17.596188,78.123825,5.0
17.596188,78.123825,8.0
17.596199,78.123833,357.0
17.596199,78.123833,356.0
17.59621,78.12384,356.0
17.59621,78.12384,358.0
17.59621,78.12384,354.0
17.59621,78.12384,357.0
17.59623,78.123863,359.0
17.59623,78.123863,357.0
17.596241,78.123894,358.0
17.596241,78.123894,355.0
17.596249,78.123909,356.0
17.596249,78.123909,357.0
17.59626,78.123924,352.0
17.59626,78.123924,356.0
17.59626,78.123924,355.0
17.596281,78.12394,357.0
17.596281,78.12394,355.0
17.596281,78.12394,353.0
17.596281,78.12394,352.0
17.596296,78.123962,351.0
17.596296,78.123962,352.0
17.596296,78.123962,352.0
17.596296,78.123962,358.0
17.596302,78.123962,358.0
17.596302,78.123962,358.0
17.596302,78.123962,358.0
17.596304,78.123962,358.0
17.596304,78.123962,357.0
17.596304,78.123962,10.0
17.596291,78.12397,119.0
17.596291,78.12397,146.0
17.596279,78.12397,169.0
17.596279,78.12397,166.0
17.596279,78.12397,164.0
17.59627,78.123962,169.0
17.59627,78.123962,169.0
17.596262,78.123962,111.0
17.596262,78.123962,95.0
17.596258,78.12397,82.0
17.596258,78.12397,78.0
17.59626,78.123978,81.0
17.59626,78.123978,80.0
17.596262,78.123993,80.0
17.596262,78.123993,75.0
17.596258,78.124008,84.0
17.596258,78.124008,90.0
17.596258,78.124023,95.0
17.596258,78.124023,94.0
17.596256,78.124039,97.0
17.596256,78.124039,98.0
17.596254,78.124054,100.0
17.596254,78.124054,100.0
17.596254,78.124069,97.0
17.596254,78.124069,98.0
17.596252,78.124077,94.0
17.596252,78.124077,95.0
17.596252,78.124092,93.0
17.596252,78.124092,95.0
17.596252,78.124107,90.0
17.596252,78.124107,89.0
17.596252,78.124123,89.0
17.596252,78.124123,89.0
17.596252,78.124138,91.0
17.596252,78.124138,93.0
17.596249,78.124146,95.0
17.596249,78.124146,96.0
17.596251,78.124161,98.0
17.596251,78.124161,99.0
17.596247,78.124176,94.0
17.596247,78.124176,93.0
17.596245,78.124191,90.0
17.596245,78.124191,87.0
17.596245,78.124191,85.0
17.596245,78.124191,82.0
17.596245,78.124191,81.0
17.596247,78.124214,83.0
17.596247,78.124214,79.0
17.596252,78.124229,80.0
17.596252,78.124229,84.0
17.596252,78.124229,80.0
17.596252,78.124229,82.0
17.596252,78.124229,83.0
17.596256,78.124252,79.0
17.596256,78.124252,83.0
17.596249,78.12426,86.0
17.596249,78.12426,99.0
17.596249,78.12426,106.0
17.596266,78.124268,155.0
17.596266,78.124268,188.0
17.596264,78.124268,209.0
17.596264,78.124268,206.0
17.59626,78.12426,1.0
17.59626,78.12426,177.0
17.59626,78.12426,159.0
17.59626,78.12426,159.0
17.59626,78.12426,158.0
17.596239,78.124252,154.0
17.596239,78.124252,155.0
17.59623,78.124252,163.0
17.59623,78.124252,165.0
17.59623,78.124252,168.0
17.596218,78.124252,170.0
17.596218,78.124252,171.0
17.596209,78.124252,173.0
17.596209,78.124252,172.0
17.596199,78.124252,177.0
17.596199,78.124252,177.0
17.596191,78.124252,178.0
17.596191,78.124252,72.0
17.596184,78.12426,108.0
17.596184,78.12426,179.0
17.596172,78.12426,179.0
17.596172,78.12426,324.0
17.596172,78.12426,182.0
17.596151,78.124268,176.0
17.596151,78.124268,177.0
17.596142,78.124275,174.0
17.596142,78.124275,175.0
17.596127,78.124283,175.0
17.596127,78.124283,174.0
17.596115,78.124275,178.0
17.596115,78.124275,178.0
17.596104,78.124275,178.0
17.596104,78.124275,176.0
17.59609,78.124275,179.0
17.59609,78.124275,176.0
17.596079,78.124283,176.0
17.596079,78.124283,177.0
17.596062,78.124268,173.0
17.59605,78.12426,177.0
17.59605,78.12426,176.0
17.596043,78.124252,173.0
17.596043,78.124252,174.0
17.596031,78.124245,172.0
17.596031,78.124245,174.0
17.596031,78.124245,177.0
17.596018,78.124214,176.0
17.596018,78.124214,178.0
17.596018,78.124214,173.0
17.595984,78.124199,177.0
17.595984,78.124199,35.0
17.59597,78.124199,189.0
17.59597,78.124199,188.0
17.595959,78.124184,182.0
17.595959,78.124184,182.0
17.595947,78.124184,186.0
17.595947,78.124184,187.0
17.595947,78.124184,182.0
17.595926,78.124184,175.0
17.595926,78.124184,176.0
17.595913,78.124168,175.0
17.595913,78.124168,177.0
17.595903,78.124184,106.0
17.595903,78.124184,179.0
17.595898,78.124199,175.0
17.595898,78.124199,174.0
17.595898,78.124199,174.0
17.595886,78.124222,171.0
17.595886,78.124222,170.0
17.595873,78.124237,171.0
17.595873,78.124237,170.0
17.595865,78.12426,169.0
17.595865,78.12426,171.0
17.595865,78.12426,172.0
17.595852,78.124268,170.0
17.595852,78.124268,172.0
17.595842,78.124268,178.0
17.595842,78.124268,177.0
17.595829,78.124268,191.0
17.595829,78.124268,194.0
17.595821,78.124268,225.0
17.595821,78.124268,238.0
17.595812,78.12426,260.0
17.595812,78.12426,262.0
17.595816,78.124229,263.0
17.595816,78.124229,266.0
17.595816,78.124222,263.0
17.595816,78.124222,263.0
17.595816,78.124222,262.0
17.595816,78.124222,261.0
17.59581,78.124199,251.0
17.59581,78.124199,250.0
17.595806,78.124191,250.0
17.595806,78.124191,244.0
17.595802,78.124184,195.0
17.595802,78.124184,185.0
17.595808,78.124161,186.0
17.595808,78.124161,186.0
17.595806,78.124138,189.0
17.595806,78.124138,186.0
17.595816,78.124069,182.0
17.595816,78.124069,182.0
17.595833,78.124016,178.0
17.595833,78.124016,183.0
17.595833,78.124016,184.0
17.595867,78.123886,155.0
17.595867,78.123886,135.0
17.595903,78.123825,99.0
17.595903,78.123825,88.0
17.5959,78.123833,74.0
17.5959,78.123833,72.0
17.595955,78.123711,124.0
17.595955,78.123711,139.0
17.595953,78.123756,118.0
17.595953,78.123756,104.0
17.595982,78.123734,93.0
17.595982,78.123734,92.0
17.595984,78.123741,131.0
17.595984,78.123741,149.0
17.595955,78.123802,202.0
17.595955,78.123802,222.0
17.595936,78.123741,284.0
17.595936,78.123741,288.0
17.5959,78.123703,281.0
17.5959,78.123703,272.0
17.595894,78.123695,309.0
17.595903,78.123573,76.0
17.595903,78.123573,87.0
17.595881,78.123489,92.0
17.595881,78.123489,82.0
17.59589,78.123482,65.0
17.59589,78.123482,118.0
17.595846,78.123543,194.0
17.595846,78.123543,207.0
17.59585,78.123535,242.0
17.59585,78.123535,245.0
17.595835,78.123383,250.0
17.595835,78.123383,247.0
17.595839,78.12326,261.0
17.595839,78.12326,268.0
17.595863,78.123169,279.0
17.595863,78.123169,274.0
17.595863,78.123169,263.0
17.595863,78.123169,268.0
17.595863,78.123169,273.0
17.595865,78.123062,318.0
17.595865,78.123062,338.0
17.595865,78.123062,122.0
17.595865,78.123062,135.0
17.595865,78.123062,112.0
17.595865,78.123062,103.0
17.595865,78.123062,85.0
17.595865,78.123062,85.0
17.595865,78.123062,84.0
17.595865,78.123062,77.0
17.595865,78.123062,75.0
17.595865,78.123062,113.0
17.595865,78.123062,148.0
17.595865,78.123062,156.0
17.595938,78.122719,203.0
17.595938,78.122719,221.0
17.59594,78.122559,229.0
17.59594,78.122559,232.0
17.595955,78.122475,261.0
17.595955,78.122475,271.0
17.595951,78.12249,253.0
17.595951,78.12249,251.0
17.595966,78.122498,237.0
17.595966,78.122498,238.0
17.595982,78.122505,251.0
17.595982,78.122505,268.0
17.595982,78.122505,237.0
17.595982,78.122505,224.0
17.595982,78.122505,185.0
17.595982,78.122505,185.0
17.595982,78.122505,184.0
17.595982,78.122505,178.0
17.595982,78.122505,179.0
17.595982,78.122505,36.0
17.595982,78.122505,172.0
17.595982,78.122505,171.0
17.59609,78.122253,168.0
17.59609,78.122253,174.0
17.596136,78.122231,193.0
17.596136,78.122231,199.0
17.596096,78.122406,192.0
17.596096,78.122406,198.0
17.596096,78.122406,208.0
17.595781,78.123207,324.0
17.595781,78.123207,173.0
17.595734,78.123383,175.0
17.595734,78.123383,324.0
17.595692,78.123466,185.0
17.595692,78.123466,183.0
17.595644,78.123558,1.0
17.59561,78.123619,178.0
17.59561,78.123619,177.0
17.595572,78.123665,181.0
17.595572,78.123665,324.0
17.595543,78.123711,179.0
17.595543,78.123711,175.0
17.595522,78.123764,184.0
17.595522,78.123764,181.0
17.595499,78.123802,178.0
17.595499,78.123802,174.0
17.595493,78.123848,162.0
17.595493,78.123848,159.0
17.595499,78.123863,165.0
17.595499,78.123863,163.0
17.595526,78.123962,162.0
17.595526,78.123962,162.0
17.595522,78.124039,165.0
17.595522,78.124039,358.0
17.595522,78.124077,197.0
17.595522,78.124077,191.0
17.59553,78.124123,252.0
17.59553,78.124123,278.0
17.59553,78.124123,133.0
17.595543,78.124214,77.0
17.595543,78.124214,55.0
17.595543,78.124214,0.0
17.595543,78.124268,256.0
17.595543,78.124268,232.0
17.595535,78.124283,190.0
17.595535,78.124283,188.0
17.595526,78.124306,188.0
17.595526,78.124306,183.0
17.595526,78.124306,187.0
17.595526,78.124306,186.0
17.595526,78.124306,192.0
17.595526,78.124306,192.0
17.595526,78.124306,191.0
17.595526,78.124306,191.0
17.595526,78.124306,190.0
17.595526,78.124306,188.0
17.595526,78.124306,219.0
17.595526,78.124306,177.0
17.595526,78.124306,176.0
17.595526,78.124306,168.0
17.595526,78.124306,168.0
17.595526,78.124306,168.0
17.595526,78.124306,324.0
17.595526,78.124306,185.0
17.595526,78.124306,172.0
17.595526,78.124306,165.0
17.595526,78.124306,163.0
17.595526,78.124306,155.0
17.595526,78.124306,149.0
17.595526,78.124306,137.0
17.595526,78.124306,144.0
17.595526,78.124306,149.0
17.595526,78.124306,151.0
17.595526,78.124306,148.0
17.595526,78.124306,141.0
17.595526,78.124306,138.0
17.595526,78.124306,140.0
17.595526,78.124306,159.0
17.595526,78.124306,158.0
17.595526,78.124306,140.0
17.595526,78.124306,138.0
17.595526,78.124306,157.0
17.595526,78.124306,161.0
17.595526,78.124306,166.0
17.595526,78.124306,163.0
17.595526,78.124306,164.0
17.595526,78.124306,161.0
17.595526,78.124306,159.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,161.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,159.0
17.595526,78.124306,159.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,160.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,160.0
17.595526,78.124306,156.0
17.595526,78.124306,157.0
17.595526,78.124306,157.0
17.595526,78.124306,157.0
17.595526,78.124306,158.0
17.595526,78.124306,158.0
17.595526,78.124306,158.0
17.595526,78.124306,158.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,161.0
17.595526,78.124306,158.0
17.595526,78.124306,159.0
17.595526,78.124306,158.0
17.595526,78.124306,159.0
17.595526,78.124306,159.0
17.595526,78.124306,160.0
17.595526,78.124306,161.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,160.0
17.595526,78.124306,159.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,163.0
17.595526,78.124306,164.0
17.595526,78.124306,164.0
17.595526,78.124306,164.0
17.595526,78.124306,163.0
17.595526,78.124306,164.0
